"","Species","Region","Time","Value","Metric","Description","Units","AssessmentYear","max_year","facet","Var","Val","n_data_points","pval","sig"
"204","Acadian redfish","Gulf of Maine / Georges Bank",2006,0.00384999997913837,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Fall",93.9136306409166,39,0.279666221669047,FALSE
"205","Acadian redfish","Gulf of Maine / Georges Bank",2006,0.00384999997913837,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Spring",1773.20036817951,39,0.00182837453432803,TRUE
"206","Acadian redfish","Gulf of Maine / Georges Bank",2006,0.00384999997913837,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Summer",368.042441156137,39,0.757015074621296,FALSE
"207","Acadian redfish","Gulf of Maine / Georges Bank",2007,0.00615999987348914,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Fall",718.725236898083,39,0.279666221669047,FALSE
"208","Acadian redfish","Gulf of Maine / Georges Bank",2007,0.00615999987348914,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Spring",2273.85812981629,39,0.00182837453432803,TRUE
"209","Acadian redfish","Gulf of Maine / Georges Bank",2007,0.00615999987348914,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Summer",960.260894740604,39,0.757015074621296,FALSE
"210","Acadian redfish","Gulf of Maine / Georges Bank",2008,0.00656000012531877,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Fall",148.156693265288,39,0.279666221669047,FALSE
"211","Acadian redfish","Gulf of Maine / Georges Bank",2008,0.00656000012531877,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Spring",929.544646178085,39,0.00182837453432803,TRUE
"212","Acadian redfish","Gulf of Maine / Georges Bank",2008,0.00656000012531877,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Summer",110.566903857726,39,0.757015074621296,FALSE
"213","Acadian redfish","Gulf of Maine / Georges Bank",2009,0.00732999993488193,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Fall",141.087163582741,39,0.279666221669047,FALSE
"214","Acadian redfish","Gulf of Maine / Georges Bank",2009,0.00732999993488193,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Spring",983.533155904467,39,0.00182837453432803,TRUE
"215","Acadian redfish","Gulf of Maine / Georges Bank",2009,0.00732999993488193,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Summer",1088.66840536727,39,0.757015074621296,FALSE
"216","Acadian redfish","Gulf of Maine / Georges Bank",2010,0.00747000006958842,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Fall",282.550636839865,39,0.279666221669047,FALSE
"217","Acadian redfish","Gulf of Maine / Georges Bank",2010,0.00747000006958842,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Spring",1937.59426652506,39,0.00182837453432803,TRUE
"218","Acadian redfish","Gulf of Maine / Georges Bank",2010,0.00747000006958842,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Summer",972.302538424331,39,0.757015074621296,FALSE
"219","Acadian redfish","Gulf of Maine / Georges Bank",2011,0.0083600003272295,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Fall",316.395826109487,39,0.279666221669047,FALSE
"220","Acadian redfish","Gulf of Maine / Georges Bank",2011,0.0083600003272295,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Spring",764.466251543966,39,0.00182837453432803,TRUE
"221","Acadian redfish","Gulf of Maine / Georges Bank",2011,0.0083600003272295,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Summer",1858.08081105974,39,0.757015074621296,FALSE
"222","Acadian redfish","Gulf of Maine / Georges Bank",2012,0.0145100001245737,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Fall",49.0683211842079,39,0.279666221669047,FALSE
"223","Acadian redfish","Gulf of Maine / Georges Bank",2012,0.0145100001245737,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Spring",1010.77785802252,39,0.00182837453432803,TRUE
"224","Acadian redfish","Gulf of Maine / Georges Bank",2012,0.0145100001245737,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Summer",290.377909814523,39,0.757015074621296,FALSE
"225","Acadian redfish","Gulf of Maine / Georges Bank",2013,0.0122100003063679,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Fall",52.9455098409678,39,0.279666221669047,FALSE
"226","Acadian redfish","Gulf of Maine / Georges Bank",2013,0.0122100003063679,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Spring",1455.9434030917,39,0.00182837453432803,TRUE
"227","Acadian redfish","Gulf of Maine / Georges Bank",2013,0.0122100003063679,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Summer",1253.73199097077,39,0.757015074621296,FALSE
"228","Acadian redfish","Gulf of Maine / Georges Bank",2014,0.0140699995681643,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Fall",301.730828906195,39,0.279666221669047,FALSE
"229","Acadian redfish","Gulf of Maine / Georges Bank",2014,0.0140699995681643,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Spring",2275.34696338596,39,0.00182837453432803,TRUE
"230","Acadian redfish","Gulf of Maine / Georges Bank",2014,0.0140699995681643,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Summer",2564.57798363919,39,0.757015074621296,FALSE
"231","Acadian redfish","Gulf of Maine / Georges Bank",2015,0.0128499995917082,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Fall",152.937700769919,39,0.279666221669047,FALSE
"232","Acadian redfish","Gulf of Maine / Georges Bank",2015,0.0128499995917082,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Spring",2190.23707497159,39,0.00182837453432803,TRUE
"233","Acadian redfish","Gulf of Maine / Georges Bank",2015,0.0128499995917082,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Summer",1358.17545995692,39,0.757015074621296,FALSE
"234","Acadian redfish","Gulf of Maine / Georges Bank",2016,0.0109999999403954,"Fmort","Max F Rate at Age (Retro Adjusted 2016)","Apical F",2017,2017,"Fmort
Max F Rate at Age (Retro Adjusted 2016)
Apical F","Calanus CV and adult Summer",1607.62906417863,39,0.757015074621296,FALSE
"235","Acadian redfish","Gulf of Maine / Georges Bank",1977,845,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",839.262409153605,39,0.0775554188321072,FALSE
"236","Acadian redfish","Gulf of Maine / Georges Bank",1977,845,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",921.100470679601,39,0.366114617797782,FALSE
"237","Acadian redfish","Gulf of Maine / Georges Bank",1977,845,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",6302.17002101838,39,0.329794109440268,FALSE
"238","Acadian redfish","Gulf of Maine / Georges Bank",1978,1139,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",1130.8143030591,39,0.0775554188321072,FALSE
"239","Acadian redfish","Gulf of Maine / Georges Bank",1978,1139,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",1236.07979109626,39,0.366114617797782,FALSE
"240","Acadian redfish","Gulf of Maine / Georges Bank",1978,1139,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",2062.48842782221,39,0.329794109440268,FALSE
"241","Acadian redfish","Gulf of Maine / Georges Bank",1979,25528,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",224.771033210142,39,0.0775554188321072,FALSE
"242","Acadian redfish","Gulf of Maine / Georges Bank",1979,25528,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",761.883221680159,39,0.366114617797782,FALSE
"243","Acadian redfish","Gulf of Maine / Georges Bank",1979,25528,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",2677.17123149988,39,0.329794109440268,FALSE
"244","Acadian redfish","Gulf of Maine / Georges Bank",1980,1065,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",218.677909857979,39,0.0775554188321072,FALSE
"245","Acadian redfish","Gulf of Maine / Georges Bank",1980,1065,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",1062.13293424905,39,0.366114617797782,FALSE
"246","Acadian redfish","Gulf of Maine / Georges Bank",1980,1065,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",1512.98131430427,39,0.329794109440268,FALSE
"247","Acadian redfish","Gulf of Maine / Georges Bank",1981,1596,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",108.045829482144,39,0.0775554188321072,FALSE
"248","Acadian redfish","Gulf of Maine / Georges Bank",1981,1596,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",1045.93907300895,39,0.366114617797782,FALSE
"249","Acadian redfish","Gulf of Maine / Georges Bank",1981,1596,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",1355.579810158,39,0.329794109440268,FALSE
"250","Acadian redfish","Gulf of Maine / Georges Bank",1982,9254,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",570.070498373802,39,0.0775554188321072,FALSE
"251","Acadian redfish","Gulf of Maine / Georges Bank",1982,9254,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",868.969619614024,39,0.366114617797782,FALSE
"252","Acadian redfish","Gulf of Maine / Georges Bank",1982,9254,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",924.89466429482,39,0.329794109440268,FALSE
"253","Acadian redfish","Gulf of Maine / Georges Bank",1983,12056,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",214.468193345847,39,0.0775554188321072,FALSE
"254","Acadian redfish","Gulf of Maine / Georges Bank",1983,12056,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",482.464584098667,39,0.366114617797782,FALSE
"255","Acadian redfish","Gulf of Maine / Georges Bank",1983,12056,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",1142.00802937198,39,0.329794109440268,FALSE
"256","Acadian redfish","Gulf of Maine / Georges Bank",1984,3699,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",393.798289444376,39,0.0775554188321072,FALSE
"257","Acadian redfish","Gulf of Maine / Georges Bank",1984,3699,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",798.885433026986,39,0.366114617797782,FALSE
"258","Acadian redfish","Gulf of Maine / Georges Bank",1984,3699,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",1571.7690122893,39,0.329794109440268,FALSE
"259","Acadian redfish","Gulf of Maine / Georges Bank",1985,5437,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",326.769398953481,39,0.0775554188321072,FALSE
"260","Acadian redfish","Gulf of Maine / Georges Bank",1985,5437,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",925.907666101494,39,0.366114617797782,FALSE
"261","Acadian redfish","Gulf of Maine / Georges Bank",1985,5437,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",1730.05748139969,39,0.329794109440268,FALSE
"262","Acadian redfish","Gulf of Maine / Georges Bank",1986,17332,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",148.993366474118,39,0.0775554188321072,FALSE
"263","Acadian redfish","Gulf of Maine / Georges Bank",1986,17332,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",392.172475402344,39,0.366114617797782,FALSE
"264","Acadian redfish","Gulf of Maine / Georges Bank",1986,17332,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",825.815036956901,39,0.329794109440268,FALSE
"265","Acadian redfish","Gulf of Maine / Georges Bank",1987,15407,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",814.361390414304,39,0.0775554188321072,FALSE
"266","Acadian redfish","Gulf of Maine / Georges Bank",1987,15407,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",731.402085814341,39,0.366114617797782,FALSE
"267","Acadian redfish","Gulf of Maine / Georges Bank",1987,15407,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",2964.46001004198,39,0.329794109440268,FALSE
"268","Acadian redfish","Gulf of Maine / Georges Bank",1988,10926,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",449.189350465978,39,0.0775554188321072,FALSE
"269","Acadian redfish","Gulf of Maine / Georges Bank",1988,10926,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",796.307747554954,39,0.366114617797782,FALSE
"270","Acadian redfish","Gulf of Maine / Georges Bank",1988,10926,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",3579.04906628987,39,0.329794109440268,FALSE
"271","Acadian redfish","Gulf of Maine / Georges Bank",1989,12073,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",161.933008527467,39,0.0775554188321072,FALSE
"272","Acadian redfish","Gulf of Maine / Georges Bank",1989,12073,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",331.674994832296,39,0.366114617797782,FALSE
"273","Acadian redfish","Gulf of Maine / Georges Bank",1990,12789,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",182.391331909068,39,0.0775554188321072,FALSE
"274","Acadian redfish","Gulf of Maine / Georges Bank",1990,12789,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",890.985734235536,39,0.366114617797782,FALSE
"275","Acadian redfish","Gulf of Maine / Georges Bank",1990,12789,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",992.489186453721,39,0.329794109440268,FALSE
"276","Acadian redfish","Gulf of Maine / Georges Bank",1991,15716,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",332.909809509469,39,0.0775554188321072,FALSE
"277","Acadian redfish","Gulf of Maine / Georges Bank",1991,15716,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",86.7955310823291,39,0.366114617797782,FALSE
"278","Acadian redfish","Gulf of Maine / Georges Bank",1991,15716,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",1540.67176911898,39,0.329794109440268,FALSE
"279","Acadian redfish","Gulf of Maine / Georges Bank",1992,64711,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",575.348445249096,39,0.0775554188321072,FALSE
"280","Acadian redfish","Gulf of Maine / Georges Bank",1992,64711,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",508.238947257683,39,0.366114617797782,FALSE
"281","Acadian redfish","Gulf of Maine / Georges Bank",1992,64711,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",2058.77211049751,39,0.329794109440268,FALSE
"282","Acadian redfish","Gulf of Maine / Georges Bank",1993,83197,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",306.35876219197,39,0.0775554188321072,FALSE
"283","Acadian redfish","Gulf of Maine / Georges Bank",1993,83197,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",811.790980345585,39,0.366114617797782,FALSE
"284","Acadian redfish","Gulf of Maine / Georges Bank",1993,83197,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",6491.96751966317,39,0.329794109440268,FALSE
"285","Acadian redfish","Gulf of Maine / Georges Bank",1994,38445,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",768.821749494663,39,0.0775554188321072,FALSE
"286","Acadian redfish","Gulf of Maine / Georges Bank",1994,38445,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",419.033222140481,39,0.366114617797782,FALSE
"287","Acadian redfish","Gulf of Maine / Georges Bank",1994,38445,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",8128.6997738797,39,0.329794109440268,FALSE
"288","Acadian redfish","Gulf of Maine / Georges Bank",1995,42597,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",137.07118748962,39,0.0775554188321072,FALSE
"289","Acadian redfish","Gulf of Maine / Georges Bank",1995,42597,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",1701.67581958704,39,0.366114617797782,FALSE
"290","Acadian redfish","Gulf of Maine / Georges Bank",1995,42597,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",2699.35701277403,39,0.329794109440268,FALSE
"291","Acadian redfish","Gulf of Maine / Georges Bank",1996,31691,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",220.768207615355,39,0.0775554188321072,FALSE
"292","Acadian redfish","Gulf of Maine / Georges Bank",1996,31691,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",3252.72944042638,39,0.366114617797782,FALSE
"293","Acadian redfish","Gulf of Maine / Georges Bank",1996,31691,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",1198.84229955045,39,0.329794109440268,FALSE
"294","Acadian redfish","Gulf of Maine / Georges Bank",1997,28035,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",489.626772580411,39,0.0775554188321072,FALSE
"295","Acadian redfish","Gulf of Maine / Georges Bank",1997,28035,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",1636.14425957661,39,0.366114617797782,FALSE
"296","Acadian redfish","Gulf of Maine / Georges Bank",1997,28035,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",1717.68791994601,39,0.329794109440268,FALSE
"297","Acadian redfish","Gulf of Maine / Georges Bank",1998,34879,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",190.529646786873,39,0.0775554188321072,FALSE
"298","Acadian redfish","Gulf of Maine / Georges Bank",1998,34879,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",2441.8426931199,39,0.366114617797782,FALSE
"299","Acadian redfish","Gulf of Maine / Georges Bank",1998,34879,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Summer",2001.09802189985,39,0.329794109440268,FALSE
"300","Acadian redfish","Gulf of Maine / Georges Bank",1999,48525,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Fall",148.882440774668,39,0.0775554188321072,FALSE
"301","Acadian redfish","Gulf of Maine / Georges Bank",1999,48525,"Recruitment","Abundance - Age 1 (Mean)","Thousand Recruits",2017,2017,"Recruitment
Abundance - Age 1 (Mean)
Thousand Recruits","Calanus CV and adult Spring",1399.9222054537,39,0.366114617797782,FALSE
